MED10,000,000,000,000,Milwaukee
17097,069,069,001,000,HOUSTON
37887,044,044,009,000,VAN NUYS
02774,001,000,000,000,BISMARK
03516,051,051,001,000,ALBUQUERQUE
03676,001,000,000,000,BILLINGS
10897,002,002,000,000,ORLAND
08462,001,000,000,000,BILLINGS
NM159,508,682,011,000,WAINWRIGHT
00309,000,000,001,000,Billings
03502,001,000,000,000,BILLINGS
07089,001,000,000,000,RED LODGE
08813,033,033,009,000,LINCOLN CITY
12456,045,045,001,000,SAN FRANCISCO
33963,066,066,001,000,FORT WORTH
25588,001,001,009,000,BAKERSFIELD
20005,035,035,001,000,SANTA ROSA
38862,111,111,009,000,SPRING VALLEY
25883,071,071,009,000,HENDERSON
13669,007,007,000,000,MODESTO
05006,001,000,000,000,BILLINGS
00JSN,000,000,000,000,FOUR BUTTES
30092,033,033,009,000,SALEM
00168,004,003,000,000,SAN RAFAEL
24969,044,044,001,000,TUJUNGA
01112,000,000,001,000,Billings
29018,049,049,000,000,YUBA CITY
36146,004,004,009,000,HANFORD
26402,004,004,009,000,LEMOORE
38478,071,071,009,000,LAS VEGAS
07148,001,000,000,000,MALTA
01706,001,000,000,000,BILLINGS
13680,044,044,009,000,YORBA LINDA
30880,044,044,009,000,VAN NUYS
06396,001,000,000,000,RYEGATE
00216,001,000,000,000,BILLINGS
21195,073,073,001,000,CHICAGO
20957,047,047,000,000,STOCKTON
15872,008,008,001,000,VALLEJO
20597,075,075,001,000,APPLE VALLEY
18933,100,100,001,000,SAN FRANCISCO
35142,064,064,011,000,CALIMESA
38747,031,031,000,000,SEATTLE
18013,049,049,009,000,SUTTER
03851,001,000,000,000,BOZEMAN
13015,071,071,000,000,LAS VEGAS
07598,001,000,000,000,THERMOPOLIS
18164,073,073,001,000,OAK FOREST
19322,046,046,009,000,E PALO ALTO
32220,059,059,000,000,NEWMAN
35348,026,026,000,000,ARNOLD
34592,044,044,001,000,COVINA
02048,001,000,000,000,BILLINGS
36429,078,078,009,000,ROCKFORD
39849,091,091,011,000,MC KINNEY
06551,001,000,000,000,COLSTRIP
12071,093,093,009,000,FORTUNA
34916,044,044,009,000,NORTH HOLLYWOOD
08656,086,086,001,000,PEARLAND
06310,001,000,000,000,BILLINGS
29326,092,092,000,000,PAHRUMP
34399,102,102,009,000,SANTA CLARA
30309,063,063,009,000,IRVING
23760,091,091,009,000,WYLE
05543,001,000,000,000,BILLINGS
38436,004,004,009,000,LATON
29075,053,053,001,000,CENTRAL POINT
07327,001,000,000,000,BILLINGS
01152,001,000,000,000,BILLINGS
30709,063,063,001,000,JUSTIN
15175,032,032,001,000,CARSON CITY
08797,018,018,000,000,LOVELOCK
30751,078,078,009,000,ROCKFORD
09520,011,011,001,000,LINCOLN
12969,073,073,001,000,PALOS HEIGHTS
JOX03,000,000,001,001,Billings
23703,090,090,001,000,PLAINFIELD
14189,038,038,009,000,FALLBROOK
10815,011,011,009,000,GALT
35682,041,041,001,000,CONCORD
19681,071,071,001,000,LAS VEGAS
06548,001,000,000,000,BILLINGS
05623,000,000,000,000,BILLINGS
00355,100,100,000,000,NEW YORK
03416,001,000,000,000,CROW AGENCY
13510,009,009,000,000,PORTERVILLE
00635,001,000,000,000,BILLINGS
26871,068,068,009,000,LONGMONT
38789,026,026,000,000,PIONEER
11539,045,045,001,000,SAN FRANCISCO
29544,066,066,001,000,ARLINGTON
37816,009,009,000,000,PORTERVILLE
24238,050,050,000,000,LAS VEGAS
22473,072,072,001,000,PHOENIX
SUE01,034,100,000,000,MINNEAPOLIS
06034,001,000,000,000,BILLINGS
15052,075,075,001,000,HESPERIA
06181,000,000,000,000,TOWNSEND
00905,001,000,000,000,BILLINGS
16449,053,053,001,000,MEDFORD
07065,001,000,000,000,BILLINGS
14442,038,038,009,000,SAN MARCOS
07338,001,000,000,000,BROADVIEW
11288,014,014,000,000,LA JOLLA
25362,023,023,009,000,REDDING
31253,060,060,009,000,ATWATER
05780,001,000,000,000,BILLINGS
31714,044,044,001,000,RANCHO CUCAMONGA
07696,000,000,000,000,BILLINGS
21230,056,056,001,000,GARDNERVILLE
26544,100,100,009,000,SAN FRANCISCO
39055,099,099,009,000,DENVER
16936,001,001,009,000,BAKERSFIELD
22617,002,002,000,000,FOREST RANCH
17911,038,038,009,000,VISTA
0S300,001,001,001,000,Billings
21674,074,074,000,000,FREELAND
WAREF,003,003,001,000,MARQUETTE
29348,097,097,000,000,SANGER
20604,064,064,001,000,WILDOMAR
01645,001,000,000,000,BILLINGS
09778,045,045,009,000,SAN FRANCISCO
0004F,000,000,000,000,
35736,064,064,009,000,YUCAIPA
26166,094,094,001,000,OREGON CITY
34792,051,051,001,000,ALBUQUERQUE
26795,068,068,009,000,FARMINGTON
01169,001,000,000,000,BILLINGS
0MB30,000,002,000,000,BILLINGS
11548,001,001,001,000,BAKERSFIELD
18742,004,004,000,000,HANFORD
00379,001,001,001,000,Billings
05096,001,000,000,000,BILLINGS
80725,008,008,000,000,GREAT FALLS
08229,001,000,000,000,LAUREL
36176,036,036,011,000,ROSAMOND
34297,044,044,001,000,UPLAND
20601,081,081,001,000,TIBURON
27506,066,066,009,000,BEDFORD
28630,096,096,011,000,WOODSIDE
33703,015,015,009,000,SAN LUIS OBISPO
27855,063,063,009,000,RICHARDSON
26005,050,050,009,000,LAS VEGAS
14071,011,011,009,000,SACRAMENTO
52994,035,035,001,000,WINDSOR
38560,003,003,000,000,FRESNO
13888,046,046,009,000,CAMPBELL
13188,044,044,001,000,W. COVINA
18953,045,045,009,000,SAN FRANCISCO
MB006,001,001,000,000,BILLINGS
21261,002,002,000,000,GRIDLEY
32976,075,075,001,000,VICTORVILLE
12059,007,007,000,000,ESCALON
12964,003,003,001,000,FRESNO
27074,049,049,000,000,YUBA CITY
20058,004,004,000,000,ARMONA
07412,001,000,000,000,REDLODGE
33053,014,014,009,000,SAN DIEGO
28612,053,053,001,000,MEDFORD
24379,035,035,009,000,SEBASTOPOL
23253,051,051,001,000,ALBUQUERQUE
38493,044,044,001,000,BURBANK
00248,001,000,000,000,CROW AGENCY
05263,001,000,000,000,BILLINGS
32353,066,066,001,000,FORT WORTH
30634,100,100,001,000,SAN FRANCISCO
18609,044,044,009,000,EL MONTE
32037,076,076,009,000,GREELEY
17325,047,047,001,000,LODI
10054,044,044,001,000,MONROVIA
14925,056,056,001,000,GARDNERVILLE
10134,035,035,001,000,SANTA ROSA
20109,050,050,009,000,LAS VEGAS
09616,060,060,000,000,MERCED
07248,000,000,000,000,BILLINGS
12585,049,049,000,000,MARYSVILLE
36500,051,051,001,000,ALBUQUERQUE
06419,001,000,000,000,BILLINGS
0DVA1,000,000,000,000,BILLINGS
38876,044,044,001,000,ONTARIO
33523,009,009,000,000,PORTERVILLE
16268,055,055,001,000,WHEAT RIDGE
16938,009,009,000,000,PORTERVILLE
34968,050,050,000,000,LAS VEGAS
33861,011,011,009,000,CITRUS HEIGHTS
30892,069,069,009,000,HUMBLE
00106,001,000,000,000,Great Falls
20193,044,044,009,000,RANCHO CUCAMONGA
39030,091,091,001,000,PLANO
36478,045,045,001,000,SAN FRANCISCO
08307,001,000,000,000,PARKCITY
21468,103,103,009,000,UNION CITY
09879,003,003,000,000,FRESNO
34081,041,041,001,000,LIVERMORE
38051,050,050,011,000,LAS VEGAS
04079,001,000,000,000,BILLINGS
G1895,000,000,000,000,CHELTENHAM
31221,076,076,001,000,FT. COLLINS
10973,046,046,001,000,SUNNYVALE
37733,003,003,000,000,FRESNO
32614,102,102,009,000,SUNNYVALE
19863,035,035,001,000,SANTA ROSA
36032,096,096,009,000,SOUTH SAN FRANCISCO
29847,060,060,000,000,LOS BANOS
19351,063,063,001,000,DALLAS
15755,002,002,000,000,CHICO
10999,060,060,000,000,EL NIDO
03179,001,000,000,000,ABSAROKEE
12773,056,056,001,000,GARDNERVILLE
05553,001,000,000,000,SALEM
11301,047,047,001,000,GALT
22365,047,047,001,000,STOCKTON
L0063,110,000,000,000,BILLINGS
27208,041,041,009,000,FREMONT
28267,055,055,009,000,EDGEWATER
24589,010,010,000,000,WOFFORD HEIGHTS
26991,088,088,001,000,CONCORD
29303,089,089,009,000,WATSONVILLE
32587,011,011,009,000,SACRAMENTO
36951,053,053,001,000,MEDFORD
18004,059,059,009,000,CERES
07597,001,000,000,000,BILLINGS
19079,003,003,009,000,FRESNO
36987,000,000,000,000,
23574,097,097,001,000,DINUBA
27328,047,047,001,000,STOCKTON
WH001,001,000,001,000,BILLINGS
35183,011,011,001,000,W. SACRAMENTO
08572,007,007,000,000,MODESTO
27641,035,035,009,000,SANTA ROSA
01381,001,000,000,000,LAUREL
34292,035,035,001,000,SEBASTOPOL
26277,058,058,009,000,SPOKANE
25508,076,076,001,000,FT COLLINS
00413,001,000,000,000,BILLINGS
37416,088,088,001,000,SAN RAMON
01050,001,000,000,000,BILLINGS
11430,075,075,001,000,PHELAN
L0014,110,000,000,000,BILLINGS
24347,067,067,009,000,"LIVINGSTON,"
01791,001,000,000,000,POWELL
24785,044,044,009,000,PASADENA
14119,001,001,009,000,BAKERSFIELD
26091,092,092,000,000,BEATTY
17054,047,047,001,000,STOCKTON
10128,031,031,000,000,SEATTLE
25649,111,111,009,000,SAN DIEGO
31151,001,001,009,000,BAKERSFIELD
0BCC2,000,000,001,000,
35513,096,096,011,000,LOS GATOS
03390,001,000,000,000,BILLINGS
31747,049,049,000,000,MARYSVILLE
28204,074,074,009,000,BELLINGHAM
35590,053,053,001,000,MEDFORD
37736,056,056,001,000,GARDNERVILLE
27635,066,066,009,000,NORTH RICHLAND HILL
10080,041,041,001,000,OAKLAND
03189,001,000,000,000,BILLINGS
0CAN2,001,001,000,000,Toronto
07144,001,000,000,000,BILLINGS
13208,041,041,001,000,SAN LEANDRO
24147,053,053,009,000,GRANTS PASS
06818,001,000,000,000,LAUREL
25995,050,050,009,000,LAS VEGAS
33536,035,035,001,000,SANTA ROSA
37948,041,041,001,000,OAKLAND
00402,001,000,000,000,BILLINGS
15740,067,067,009,000,COLORADO SPRINGS
13928,031,031,000,000,SEATTLE
34295,075,075,001,000,APPLE VALLEY
88019,668,004,001,001,BILLINGS
33119,077,077,009,000,ARCATA
34018,059,059,000,000,KEYES
11167,017,017,001,000,OROSI
31565,009,009,000,000,PORTERVILLE
28863,089,089,009,000,HOLLISTER
16697,100,100,001,000,SAN FRANCISCO
09776,014,014,000,000,SAN DIEGO
07880,001,000,000,000,BILLINGS
04402,001,000,000,000,LAUREL
19278,074,074,009,000,BELLINGHAM
0DP45,000,000,000,000,
36062,009,009,000,000,PORTERVILLE
33881,010,010,009,000,INYOKERN
07552,001,000,000,000,BELLE FOURCHE
02737,001,000,000,001,BILLINGS
37993,041,041,009,000,SAN LEANDRO
25853,017,017,001,000,VISALIA
00616,001,000,000,000,BILLINGS
26006,063,063,009,000,IRVING
16704,054,054,001,000,EUGENE
31721,054,054,001,000,COTTAGE CROVE
25002,066,066,001,000,FORT WORTH
31081,081,081,011,000,SEBASTOPOL
17447,064,064,009,000,SUN CITY
12472,011,011,001,000,ROSEVILLE
25900,004,004,009,000,CORCORAN
80766,008,008,000,000,GREAT FALLS
29698,050,050,000,000,LAS VEGAS
31048,044,044,001,000,ONTARIO
00205,001,000,000,000,POPLAR
05722,001,000,000,000,BRIDGER
36728,011,011,009,000,SACRAMENTO
15948,078,078,001,000,LOVES PARK
34054,004,004,009,000,HANFORD
23606,079,079,009,000,APACHE JCT
26962,051,051,001,000,ALGADONES
0SLS1,000,000,000,000,billings
20567,083,083,001,000,SILVERDALE
32850,050,050,000,000,LAS VEGAS
SUE20,001,001,000,000,NOWHERE
31098,049,049,000,000,LINDA
25894,072,072,009,000,PHOENIX
14039,012,012,000,000,SANTA MARIA
36091,027,027,000,000,LOYALTON
19852,007,007,000,000,MODESTO
06234,001,000,000,000,JOLIET
05349,001,000,000,000,LAUREL
10405,045,045,009,000,SAN CARLOS
21161,049,049,000,000,SUTTER
05738,001,000,000,000,BOZEMAN
11944,089,089,009,000,WATSONVILLE
13047,011,011,009,000,SACRAMENTO
22153,038,038,009,000,SAN MARCOS
18002,066,066,009,000,IRVING
35863,096,096,011,000,SAN JOSE
04551,001,000,000,000,LEWISTOWN
10441,071,071,009,000,LAS VEGAS
14927,050,050,000,000,LAS VEGAS
06097,001,000,000,000,SHEPHERD
02370,001,000,000,000,HARLOWTOWN
11423,063,063,009,000,MESQUITE
03815,001,000,000,000,BILLINGS
01585,001,000,000,000,DEER LODGE
37741,014,014,009,000,SAN DIEGO
29934,008,008,009,000,NAPA
03772,004,004,000,000,HANFORD
01655,001,000,000,000,CROW AGENCY
09662,111,111,009,000,EL CAJON
0BCF1,000,000,001,000,
08125,001,000,000,000,BILLINGS
16634,044,044,009,000,TEMPLE CITY
08190,001,000,000,000,BILLINGS
18007,060,060,009,000,LIVINGSTON
06762,001,000,000,000,BILLINGS
38410,047,047,001,000,TRACY
06554,001,000,000,000,BILLINGS
12626,006,006,000,000,MADERA
37760,044,044,009,000,LAKE FOREST
31541,027,027,000,000,SPARKS
02800,001,000,000,000,JOLIET
29331,008,008,009,000,FAIRFIELD
14764,054,054,001,000,SPRINGFIELD
11933,045,045,009,000,SAN FRANCISCO
04376,001,000,000,000,BILLINGS
27861,054,054,001,000,COTTAGE GROVE
28409,081,081,001,000,NOVATO
14097,036,036,009,000,PALMDALE
23985,023,023,009,000,REDDING
34705,052,052,009,000,LOS ANGELES
24480,001,001,009,000,TAFT
08333,001,000,000,000,ROUNDUP
11983,017,017,000,000,VISALIA
34112,026,026,000,000,ALTAVILLE
06888,000,000,000,000,LAUREL
26175,011,011,009,000,ROSEVILLE
20415,000,000,000,000,HARLINGEN
30931,012,012,001,000,NIPOMO
13420,038,038,009,000,ESCONDIDO
35799,073,073,011,000,CHICAGO
03393,001,000,000,000,BILLINGS
09032,011,011,011,000,SACRAMENTO
30122,061,061,009,000,SIXES
17974,083,083,001,000,SEQUIM
19340,047,047,001,000,STOCKTON
26041,001,001,009,000,BAKERSFIELD
28014,023,023,009,000,REDDING
22569,023,023,001,000,REDDING
03325,001,000,000,000,BILLINGS
11905,001,001,001,000,TAFT
36066,047,047,001,000,LODI
00T11,001,100,001,001,BILLINGS
02647,001,000,001,000,WORDEN
24857,047,047,001,000,STOCKTON
14262,003,003,000,000,DUNLAP
34286,041,041,011,000,ALAMEDA
36844,041,041,009,000,RICHMOND
32166,033,033,009,000,SALEM
38671,060,060,000,000,MERCED
26908,089,089,009,000,WATSONVILLE
17707,003,003,000,000,DEL RAY
34359,071,071,009,000,LAS VEGAS
10866,044,044,001,000,WHITTIER
09140,002,002,000,000,CHICO
01832,001,000,000,000,BILLINGS
14647,059,059,000,000,HUGHSON
24819,038,038,009,000,BONSALL
33759,063,063,009,000,CEDAR HILL
12994,012,012,000,000,ARROYO GRANDE
09434,047,047,001,000,ISLETON
18253,008,008,001,000,NAPA
PTD10,000,000,000,000,Billings
WARE6,050,000,000,000,BILLINGS
07698,001,000,000,000,BOILLINGS
34464,061,061,009,000,COOS BAY
16572,041,041,009,000,HAYWARD
36746,035,035,001,000,WINDSOR
28392,091,091,009,000,POTTSBORO
19650,057,057,001,000,LAGUNA WOODS
03584,001,000,000,000,BILLINGS
22459,056,056,001,000,MINDEN
00050,004,004,000,000,SHERIDAN
06191,001,000,000,000,BILLINGS
28269,038,038,009,000,FALLBROOK
07994,001,000,000,000,RYEGATE
28336,055,055,009,000,DENVER
31386,026,026,000,000,LATHROP
01167,001,000,000,000,FALLON
0P500,002,002,000,000,LAUREL
20469,089,089,009,000,SALINAS
35652,038,038,009,000,BONSALL
08095,001,000,000,000,BILLINGS
28544,003,003,009,000,FRESNO
04983,001,000,000,000,HARDIN
39755,006,006,009,000,MADERA
32926,072,072,001,000,PHOENIX
08283,000,000,000,000,PARK CITY
22805,044,044,009,000,WHITTIER
00569,001,000,000,000,JOLIET
18981,072,072,009,000,PHOENIX
27188,036,036,009,000,TEHACHAPI
26970,046,046,009,000,SAN JOSE
18676,007,007,000,000,EMPIRE
18449,053,053,001,000,MEDFORD
39171,069,069,011,000,HOUSTON
10351,073,073,001,000,CHICAGO
01472,001,000,000,000,BILLINGS
30107,055,055,001,000,GRAND JUNCTION
01420,001,000,000,000,BILLINGS
29185,046,046,009,000,SAN JOSE
21581,004,004,009,000,KINGSBURG
10960,055,055,001,000,GOLDEN
21165,066,066,001,000,FT WORTH
18756,044,044,009,000,SAN FERNANDO
31837,075,075,001,000,APPLE VALLEY
25528,063,063,009,000,DESOTO
24488,068,068,009,000,LONGMONT
07586,001,000,000,000,BILLINGS
19134,023,023,000,000,BROWNSVILLE
36127,015,015,000,000,PASO ROBLES
16614,038,038,000,000,CARLSBAD
36070,014,014,000,000,SAN DIEGO
16143,045,045,001,000,SAN RAFAEL
33750,066,066,009,000,N RICHLAND HILLS
01385,001,000,000,000,BILLINGS
10819,012,012,000,000,SANTA MARIA
09421,006,006,000,000,MADERA
18801,074,074,001,000,BELLINGHAM
32441,066,066,001,000,WEATHERFORD
21424,014,014,000,000,SAN DIEGO
28789,006,006,000,000,FIREBAUGH
15170,001,001,009,000,BAKERSFIELD
11010,010,010,000,000,LAKE ISABELLA
05330,001,000,000,000,BILLINGS
38151,047,047,001,000,TRACY
11922,035,035,009,000,SONOMA
31731,078,078,009,000,ROCKFORD
02885,001,000,000,000,ROUNDUP
09716,001,001,001,000,BAKERSFIELD
29650,007,007,000,000,MODESTO
24396,014,014,009,000,NATIONAL CITY
12198,026,026,000,000,ANGELS CAMP
32054,061,061,009,000,COOS BAY
29802,003,003,009,000,FRESNO
24733,044,044,009,000,ARCADIA
13734,015,015,009,000,TEMPLETON
35112,047,047,001,000,LODI
34106,070,070,000,000,EDMONDS
13205,003,003,009,000,FRESNO
11588,094,094,009,000,PORTLAND
13909,044,044,001,000,GLENDORA
22196,094,094,009,000,VANCOUVER
33440,008,008,009,000,FAIRFIELD
19657,071,071,009,000,LAS VEGAS
02853,001,000,000,000,SHEPHERD
22087,054,054,001,000,JUNCTION CITY
09634,041,041,009,000,ALAMEDA
04216,001,000,000,000,STURGIS
22664,023,023,009,000,PROJECT CITY
36653,027,027,000,000,SPARKS
27886,101,101,009,000,BIG PINE
05789,001,000,000,000,BILLINGS
18945,122,122,011,000,TULARE
30971,023,023,009,000,GERBER
27561,050,050,009,000,NORTH LAS VEGAS
02476,001,000,000,000,BILLINGS
32103,075,075,009,000,APPLE VALLEY
29072,049,049,000,000,YUBA CITY
37895,006,006,000,000,SAN JOAQUIN
17230,015,015,009,000,MORRO BAY
39260,047,047,001,000,LODI
17730,066,066,009,000,FT. WORTH
29615,055,055,001,000,DENVER
09916,003,003,000,000,CLOVIS
06499,001,000,000,000,BILLINGS
31146,063,063,009,000,MELBOURNE
11842,045,045,001,000,SAN FRANCISCO
11123,008,008,009,000,FAIRFIELD
34708,046,046,001,000,SAN JOSE
16853,026,026,000,000,WEST POINT
33409,099,099,009,000,LITTLETON
08548,000,000,000,000,SIDNEY
19131,026,026,000,000,VALLEY SPRINGS
01278,001,000,000,000,LAUREL
27968,055,055,001,000,WESTMINSTER
23964,053,053,001,000,MEDFORD
21174,041,041,009,000,ALAMEDA
32516,011,011,009,000,NORTH HIGHLANDS
05494,001,000,000,000,POPLAR
17597,041,041,001,000,ALAMEDA
21285,103,103,009,000,UNION CITY
21760,003,003,009,000,FRESNO
13395,001,001,001,000,TAFT
38609,009,009,000,000,PIXLEY
19348,077,077,001,000,COVELO
31759,047,047,001,000,STOCKTON
29822,026,026,000,000,SONORA
39539,046,046,001,000,SAN JOSE
23131,050,050,009,000,N LAS VEGAS
13939,003,003,000,000,FRESNO
14105,063,063,009,000,DALLAS
11556,018,018,000,000,LOVELOCK
33816,041,041,011,000,ALAMEDA
35259,017,017,001,000,VISALIA
00489,000,000,001,000,
14747,010,010,009,000,RIDGECREST
01096,000,000,001,000,first
32217,084,084,009,000,CHEYENE
07262,000,000,000,000,BILLINGS
13004,081,081,001,000,SAN RAFAEL
31735,035,035,011,000,GUERNEVILLE
05927,049,049,200,000,YUBA CITY
31631,061,061,001,000,MYRTLE POINT
32247,077,077,009,000,WILLITS
11532,047,047,001,000,STOCKTON
30840,038,038,009,000,VISTA
02918,001,000,000,000,BILLINGS
05004,001,000,000,000,BILLINGS
20114,012,012,000,000,SANTA MARIA
32761,000,000,000,000,SO SAN FRANCISCO
01928,001,000,000,000,BILLINGS
16501,015,015,009,000,ATASCADERO
29984,047,047,001,000,STOCKTON
32932,104,104,011,000,MT SHASTA
04160,001,000,000,000,BILLINGS
04689,001,000,000,000,BILLINGS
31844,017,017,001,000,VISALIA
14904,046,046,009,000,LOS ALTOS
39688,069,069,011,000,KATY
30944,060,060,000,000,MERCED
06844,001,000,000,000,FISHTAIL
31273,096,096,011,000,LOS ALTOS
06319,001,000,000,000,BILLINGS
08240,001,000,000,000,BOZMAN
32632,094,094,009,000,GRESHAM
34875,011,011,009,000,SACRAMENTO
16333,073,073,001,000,CHICAGO
24995,076,076,001,000,FT COLLINS
17317,011,011,009,000,SACRAMENTO
09493,002,002,000,000,GRIDLEY
01326,001,000,000,000,BENKELMAN
24668,001,001,009,000,BAKERSFIELD
08469,001,000,000,000,MILE CITY
12243,038,038,009,000,CARLSBAD
30518,073,073,001,000,CHICAGO
21872,027,027,000,000,SPARKS
29169,014,014,000,000,POWAY
10616,012,012,000,000,SANTA MARIA
17596,046,046,001,000,SAN JOSE
27165,090,090,001,000,CHICAGO
09453,004,004,000,000,COALINGA
25239,026,026,000,000,JACKSON
34493,017,017,001,000,VISALIA
08600,044,044,001,000,LA MIRADA
39925,035,035,001,000,SANTA ROSA
39256,099,099,011,000,LITTLETON
88044,001,001,001,001,Billings
06042,001,000,000,000,BILLINGS
26131,004,004,000,000,HANFORD
00326,000,000,001,000,Billings
37553,003,003,000,000,FRESNO
23969,007,007,000,000,RIPON
08109,001,000,000,000,BILLINGS
18606,097,097,000,000,SANGER
01790,001,000,000,000,BILLINGS
03447,001,000,000,000,HAVRE
24213,026,026,000,000,SAN ANDREAS
09861,010,010,009,000,RIDGECREST
19036,011,011,009,000,EL DORADO
34555,103,103,009,000,TRACY
24024,069,069,001,000,LEAGUE CITY
03664,001,000,000,000,POPLAR
14607,071,071,009,000,LAS VEGAS
17725,026,026,000,000,MURPHEYS
07990,000,001,000,000,BILLINGS
15184,010,010,009,000,RIDGECREST
03149,001,000,000,000,BILLINGS
03583,001,000,000,000,BILLINGS
08209,001,000,000,000,COLSTRIP
35635,096,096,011,000,PORTOLA VALLEY
18656,041,041,009,000,OAKLAND
00253,018,018,000,000,FALLON
14636,014,014,000,000,SAN DIEGO
31120,044,044,009,000,ONTARIO
34452,097,097,001,000,REEDLEY
35803,086,086,011,000,HOUSTON
23655,009,009,000,000,PORTERVILLE
15407,088,088,009,000,WALNUT CREEK
20559,091,091,009,000,GREENVILLE
00042,001,001,001,000,
00DP8,001,000,000,000,BILLINGS
36924,046,046,001,000,GILROY
34419,041,041,011,000,SAN LORENZO
17678,077,077,001,000,LAYTONVILLE
25763,047,047,001,000,STOCKTON
12588,046,046,009,000,SAN JOSE
35088,099,099,009,000,AURORA
26727,100,100,001,000,SAN FRANCISCO
38628,102,102,011,000,SANTA CLARA
24087,041,041,001,000,OAKLAND
16247,026,026,000,000,SONORA
29227,075,075,001,000,HESPERIA
00181,000,000,000,000,
09307,054,054,001,000,EUGENE
27936,064,064,011,000,TEMECULA
01117,001,000,000,000,BILLINGS
33657,046,046,001,000,SAN JOSE
19189,026,026,000,000,SAN ANDREAS
KHTIG,001,001,001,001,Palm Beach                    
02903,001,000,000,000,LAUREL
13589,044,044,001,000,WHITTIER
34716,071,071,000,000,LAS VEGAS
27341,067,067,009,000,COLORADO SPRINGS
11124,001,001,001,000,TAFT
33370,066,066,001,000,FT WORTH
01337,001,000,000,000,HAVRE
08424,000,000,000,000,BILLINGS
13404,047,047,001,000,STOCKTON
00G2D,000,000,000,000,BILLINGS
14899,038,038,000,000,OCEANSIDE
02212,001,000,001,000,BROCKTON
18956,041,041,001,000,OAKLAND
15214,049,049,000,000,YUBA CITY
07863,000,000,000,000,ROUNDUP
17947,054,054,001,000,COTTAGE GROVE
34364,050,050,009,000,NORTH LAS VEGAS
11009,026,026,000,000,VALLEY SPRINGS
23569,003,003,009,000,CLOVIS
39437,002,002,000,000,CHICO
26963,046,046,001,000,SAN JOSE
32546,073,073,001,000,MOUNT PROSPECT
02983,001,000,000,000,BILLINGS
21203,003,003,009,000,FRESNO
14993,078,078,001,000,BELVIDERE
27038,049,049,000,000,MARYSVILLE
27628,036,036,009,000,LEONA VALLEY
18438,047,047,001,000,STOCKTON
33126,006,006,009,000,MADERA
07315,001,000,000,000,BILLINGS
04622,001,000,000,000,BILLINGS
14963,051,051,001,000,RIO RANCHO
16029,064,064,009,000,SAN BERNARDINO
05924,001,000,000,000,BILLINGS
10012,006,006,000,000,KERMAN
13892,015,015,000,000,PASO ROBLES
08919,041,041,009,000,CONCORD
28764,000,000,000,000,ALISA VIEJO
09301,002,002,000,000,CORNING
33108,050,050,009,000,LAS VEGAS
12842,054,054,001,000,COTTAGE GROVE
07024,001,000,000,000,BILLINGS
32059,076,076,009,000,LOVELAND
34624,066,066,001,000,FORT WORTH
39771,044,044,001,000,GLENDALE
01744,001,000,000,000,BILLINGS
35379,035,035,001,000,SANTA ROSA
39287,031,031,000,000,FEDERAL WAY
39892,003,003,000,000,FRESNO
32022,102,102,001,000,SAN JOSE
22674,083,083,001,000,PORT ANGELES
30972,050,050,000,000,LAS VEGAS
03682,001,000,000,000,BILLINGS
29464,035,035,001,000,SANTA ROSA
09455,088,088,011,000,CONCORD
02234,001,000,000,000,BILLINGS
38112,073,073,001,000,HARWOOD HEIGHTS
04624,001,000,000,000,BILLINGS
36295,075,075,001,000,VICTORVILLE
22348,003,003,009,000,FRESNO
26067,004,004,009,000,HANFORD
03824,001,000,000,000,HUNTLEY
07646,001,000,000,000,GILBERT
34754,008,008,009,000,NAPA
29647,092,092,000,000,PAHRUMP
08581,054,054,001,000,LEBANON
05337,001,000,000,000,BILLINGS
21428,003,003,001,000,FRESNO
32551,035,035,011,000,SONOMA
14380,092,092,000,000,PAHRUMP
17759,088,088,001,000,LIVERMORE
02782,001,000,000,000,BILLINGS
02960,001,000,000,000,CUSTER
20112,023,023,009,000,WESTWIND
27022,067,067,009,000,COLORADO SPRINGS
29048,011,011,009,000,SACRAMENTO
14111,031,031,000,000,SEATAC
03298,001,000,000,000,LODGE GRASS
08014,001,000,000,000,BILLINGS
38934,044,044,009,000,UPLAND
08172,001,000,000,000,BILLINGS
25333,009,009,000,000,PORTERVILLE
31522,066,066,001,000,FORT WORTH
05490,001,000,000,000,BILLINGS
31371,063,063,009,000,GARLAND
10546,073,073,001,000,ELGIN
36680,064,064,009,000,MURRIETA
32323,018,018,000,000,YERINGTON
36697,069,069,009,000,HOUSTON
13751,044,044,001,000,ARCADIA
36213,015,015,000,000,ARROYO GRANDE
15806,103,103,009,000,UNION CITY
23280,056,056,001,000,SOUTH LAKE TAHOE
37522,068,068,009,000,LAFAYETTE
22698,018,018,000,000,FERNLEY
00753,001,000,000,000,PARK CITY
03329,001,000,000,000,BILLINGS
29488,001,001,009,000,TAFT
36933,044,044,009,000,RANCHO CUCAMONGA
34557,079,079,001,000,GILBERT
07174,000,000,000,000,BILLINGS
29543,073,073,001,000,CHICAGO
25517,007,007,000,000,MODESTO
02618,001,000,000,000,BILLINGS
19780,001,001,009,000,BAKERSFIELD
34197,076,076,009,000,FORT COLLINS
05918,001,000,000,000,BILLINGS
29112,000,000,000,000,PIXLEY
02420,001,000,001,001,BILLINGS
35892,014,014,000,000,SAN DIEGO
07636,001,000,000,000,BILLINGS
20223,111,111,000,000,EL CAJON
